id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
11720,Berton,ios web,Referral,1/1/16,1/8/16,1/18/16,Toyota,Prius V,2015,NA
11721,Strark,ios web,Referral,1/19/16,1/24/16,NA,,,NA,NA
11722,Strark,android web,Organic,1/6/16,1/21/16,NA,,,NA,NA
11723,Strark,android web,Referral,1/22/16,2/20/16,NA,,,NA,NA
11724,Strark,windows,Paid,1/19/16,1/28/16,NA,,,NA,NA
11725,Strark,android web,Referral,1/18/16,1/18/16,1/21/16,Lexus,RX,2015,NA
11726,Strark,windows,Organic,1/23/16,1/23/16,NA,,,NA,NA
11727,Berton,android web,Referral,1/6/16,1/8/16,1/8/16,Toyota,Prius,2015,1/8/16
11728,Strark,ios web,Organic,1/18/16,2/8/16,2/22/16,Chevrolet,Malibu,2008,NA
11729,Strark,windows,Paid,1/11/16,1/21/16,NA,,,NA,NA
11730,Strark,,Referral,1/10/16,NA,NA,,,NA,NA
11731,Wrouver,other,Referral,1/30/16,1/31/16,2/24/16,Kia,Spectra,2005,NA
11732,Strark,windows,Organic,1/1/16,1/8/16,NA,,,NA,NA
11733,Strark,windows,Organic,1/1/16,1/21/16,NA,,,NA,NA
11734,Strark,ios web,Referral,1/25/16,1/26/16,NA,,,NA,NA
11735,Berton,ios web,Paid,1/18/16,1/25/16,NA,,,NA,NA
11736,Berton,mac,Organic,1/6/16,1/7/16,NA,,,NA,NA
11737,Strark,android web,Paid,1/24/16,2/6/16,NA,,,NA,NA
11738,Strark,ios web,Referral,1/15/16,1/24/16,NA,,,NA,NA
11739,Strark,ios web,Referral,1/10/16,1/12/16,1/16/16,Honda,Accord,2015,1/30/16
11740,Strark,ios web,Paid,1/4/16,2/10/16,2/13/16,Nissan,Sentra,2015,NA
11741,Strark,android web,Paid,1/18/16,1/18/16,NA,,,NA,NA
11742,Berton,ios web,Paid,1/13/16,NA,NA,,,NA,NA
11743,Wrouver,,Organic,1/20/16,1/24/16,1/26/16,Hyundai,Accent,2012,1/27/16
11744,Strark,android web,Referral,1/14/16,2/20/16,2/26/16,Kia,Optima,2012,NA
11745,Berton,ios web,Referral,1/26/16,1/26/16,2/19/16,Nissan,Versa,2015,NA
11746,Wrouver,windows,Organic,1/1/16,1/4/16,NA,,,NA,NA
11747,Strark,android web,Paid,1/13/16,1/15/16,NA,,,NA,NA
11748,Strark,android web,Paid,1/19/16,2/2/16,NA,,,NA,NA
11749,Berton,android web,Organic,1/14/16,2/1/16,NA,,,NA,NA
11750,Strark,mac,Referral,1/8/16,1/8/16,1/8/16,Toyota,Camry,2015,1/25/16
11751,Strark,,Organic,1/25/16,NA,NA,,,NA,NA
11752,Strark,windows,Paid,1/11/16,NA,NA,,,NA,NA
11753,Wrouver,mac,Organic,1/28/16,2/16/16,NA,,,NA,NA
11754,Strark,android web,Paid,1/21/16,1/23/16,NA,,,NA,NA
11755,Strark,ios web,Paid,1/23/16,NA,NA,,,NA,NA
11756,Berton,mac,Organic,1/2/16,NA,1/23/16,Nissan,Altima,2012,NA
11757,Berton,windows,Paid,1/29/16,2/7/16,NA,,,NA,NA
11758,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
11759,Strark,android web,Referral,1/4/16,1/6/16,1/7/16,Toyota,Corolla,2012,1/13/16
11760,Strark,,Referral,1/21/16,1/22/16,NA,,,NA,NA
11761,Strark,ios web,Paid,1/17/16,2/20/16,NA,,,NA,NA
11762,Strark,,Referral,1/9/16,NA,NA,,,NA,NA
11763,Strark,ios web,Paid,1/22/16,2/2/16,NA,,,NA,NA
11764,Strark,android web,Paid,1/18/16,1/20/16,NA,,,NA,NA
11765,Strark,ios web,Paid,1/18/16,1/20/16,NA,,,NA,NA
11766,Strark,mac,Referral,1/27/16,2/2/16,2/12/16,Nissan,Murano,2006,2/20/16
11767,Berton,ios web,Referral,1/5/16,1/8/16,1/9/16,Jeep,Grand Cherokee,2016,1/9/16
11768,Strark,mac,Organic,1/29/16,2/9/16,NA,,,NA,NA
11769,Strark,ios web,Referral,1/7/16,1/11/16,1/13/16,Mercedes-Benz,C-Class,2012,1/23/16
11770,Wrouver,other,Referral,1/7/16,1/14/16,NA,,,NA,NA
11771,Berton,windows,Organic,1/1/16,NA,NA,,,NA,NA
11772,Strark,windows,Paid,1/5/16,1/8/16,1/8/16,Dodge,Journey,2013,NA
11773,Strark,android web,Referral,1/26/16,2/13/16,NA,,,NA,NA
11774,Strark,android web,Referral,1/5/16,1/6/16,1/7/16,Ford,Expedition,2001,1/12/16
11775,Strark,ios web,Organic,1/17/16,1/17/16,NA,,,NA,NA
11776,Berton,windows,Organic,1/8/16,1/9/16,1/13/16,Chevrolet,Sonic,2014,1/26/16
11777,Strark,android web,Referral,1/6/16,2/1/16,NA,,,NA,NA
11778,Berton,windows,Referral,1/1/16,1/1/16,1/1/16,Ford,Fusion,2014,1/23/16
11779,Strark,windows,Paid,1/28/16,2/7/16,NA,,,NA,NA
11780,Berton,windows,Organic,1/15/16,1/15/16,1/15/16,Audi,A4,2014,NA
11781,Berton,,Referral,1/7/16,NA,NA,,,NA,NA
11782,Strark,ios web,Paid,1/1/16,1/12/16,NA,,,NA,NA
11783,Berton,windows,Referral,1/19/16,1/31/16,2/2/16,Chrysler,200,2014,NA
11784,Wrouver,android web,Paid,1/26/16,1/27/16,2/20/16,Honda,CR-V,2013,NA
11785,Strark,mac,Paid,1/18/16,1/22/16,NA,,,NA,NA
11786,Berton,android web,Paid,1/20/16,1/21/16,1/24/16,Ford,Fiesta,2013,NA
11787,Strark,mac,Paid,1/12/16,NA,NA,,,NA,NA
11788,Strark,android web,Referral,1/27/16,2/4/16,2/5/16,Hyundai,Tucson,2010,2/6/16
11789,Wrouver,android web,Paid,1/24/16,1/28/16,2/11/16,Subaru,Forester,2015,2/12/16
11790,Berton,windows,Paid,1/3/16,1/6/16,1/14/16,Toyota,Prius,2014,1/21/16
11791,Strark,ios web,Referral,1/5/16,1/20/16,1/22/16,Chevrolet,Impala,2013,NA
11792,Berton,other,Referral,1/23/16,1/31/16,2/2/16,Toyota,Prius V,2009,NA
11793,Berton,ios web,Referral,1/4/16,1/8/16,NA,,,NA,NA
11794,Berton,ios web,Referral,1/26/16,1/29/16,1/29/16,Mitsubishi,Lancer,2006,2/8/16
11795,Berton,ios web,Referral,1/2/16,1/2/16,1/2/16,Toyota,Camry,2014,1/9/16
11796,Strark,other,Paid,1/27/16,NA,NA,,,NA,NA
11797,Strark,ios web,Organic,1/4/16,1/5/16,NA,,,NA,NA
11798,Berton,other,Organic,1/8/16,1/22/16,NA,,,NA,NA
11799,Strark,windows,Referral,1/7/16,NA,1/14/16,Honda,Accord,2015,NA
11800,Berton,android web,Referral,1/4/16,NA,NA,,,NA,NA
11801,Strark,ios web,Referral,1/1/16,1/18/16,2/7/16,Honda,Civic,2012,NA
11802,Strark,android web,Organic,1/20/16,1/24/16,NA,,,NA,NA
11803,Strark,android web,Paid,1/28/16,2/11/16,NA,,,NA,NA
11804,Strark,,Organic,1/25/16,1/27/16,NA,,,NA,NA
11805,Strark,,Referral,1/1/16,NA,NA,,,NA,NA
11806,Berton,ios web,Paid,1/27/16,1/30/16,NA,,,NA,NA
11807,Strark,android web,Organic,1/13/16,NA,NA,,,NA,NA
11808,Strark,android web,Paid,1/29/16,1/31/16,NA,,,NA,NA
11809,Berton,android web,Organic,1/2/16,NA,NA,,,NA,NA
11810,Berton,android web,Paid,1/2/16,1/18/16,NA,,,NA,NA
11811,Berton,,Referral,1/3/16,2/5/16,2/27/16,Nissan,Murano,2006,NA
11812,Strark,android web,Paid,1/11/16,1/12/16,NA,,,NA,NA
11813,Strark,android web,Referral,1/15/16,2/9/16,NA,,,NA,NA
11814,Strark,android web,Referral,1/15/16,1/15/16,1/20/16,Honda,Civic,2016,1/27/16
11815,Strark,other,Paid,1/24/16,1/25/16,NA,,,NA,NA
11816,Wrouver,android web,Paid,1/24/16,NA,NA,,,NA,NA
11817,Wrouver,windows,Paid,1/13/16,1/25/16,NA,,,NA,NA
11818,Berton,mac,Organic,1/21/16,1/29/16,NA,,,NA,NA
11819,Strark,android web,Organic,1/15/16,1/21/16,1/23/16,Ford,Fusion,2013,NA
11820,Strark,,Organic,1/25/16,NA,NA,,,NA,NA
11821,Strark,other,Referral,1/20/16,2/13/16,2/27/16,Nissan,Rogue,2010,NA
11822,Strark,windows,Organic,1/21/16,1/27/16,NA,,,NA,NA
11823,Berton,android web,Referral,1/28/16,2/5/16,NA,,,NA,NA
11824,Berton,ios web,Paid,1/12/16,1/21/16,NA,,,NA,NA
11825,Strark,android web,Organic,1/20/16,NA,NA,,,NA,NA
11826,Strark,windows,Paid,1/6/16,NA,NA,,,NA,NA
11827,Berton,windows,Referral,1/29/16,2/1/16,2/7/16,Ford,Expedition,2002,2/15/16
11828,Strark,android web,Referral,1/24/16,1/26/16,2/3/16,Infiniti,FX,2003,NA
11829,Berton,android web,Referral,1/18/16,2/14/16,2/17/16,Nissan,Versa,2015,NA
11830,Strark,ios web,Paid,1/25/16,2/3/16,NA,,,NA,NA
11831,Strark,android web,Organic,1/16/16,1/19/16,1/20/16,Honda,Fit,2009,NA
11832,Strark,mac,Referral,1/27/16,1/28/16,1/28/16,Toyota,Corolla,2009,1/29/16
11833,Berton,ios web,Organic,1/18/16,1/30/16,NA,,,NA,NA
11834,Strark,ios web,Organic,1/9/16,1/10/16,NA,,,NA,NA
11835,Strark,ios web,Paid,1/11/16,1/19/16,1/19/16,Chevrolet,Cruze,2012,1/19/16
11836,Berton,ios web,Referral,1/1/16,NA,NA,,,NA,NA
11837,Strark,other,Paid,1/18/16,1/21/16,2/2/16,Nissan,Altima,2016,NA
11838,Berton,android web,Referral,1/7/16,1/10/16,2/22/16,Mercedes-Benz,M-Class,2009,NA
11839,Strark,,Referral,1/21/16,1/29/16,2/3/16,Dodge,Grand Caravan,2013,NA
11840,Berton,,Referral,1/3/16,1/31/16,NA,,,NA,NA
11841,Berton,ios web,Paid,1/6/16,1/10/16,NA,,,NA,NA
11842,Strark,android web,Paid,1/22/16,1/31/16,2/19/16,Nissan,Sentra,2015,NA
11843,Berton,windows,Paid,1/4/16,2/10/16,NA,,,NA,NA
11844,Strark,android web,Paid,1/25/16,NA,NA,,,NA,NA
11845,Strark,android web,Referral,1/8/16,1/10/16,NA,,,NA,NA
11846,Strark,android web,Organic,1/22/16,2/4/16,NA,,,NA,NA
11847,Strark,ios web,Paid,1/15/16,1/15/16,NA,,,NA,NA
11848,Strark,android web,Referral,1/3/16,1/17/16,NA,,,NA,NA
11849,Strark,ios web,Referral,1/10/16,1/13/16,1/16/16,Nissan,Sentra,2008,NA
11850,Strark,windows,Organic,1/19/16,1/31/16,2/16/16,Toyota,Camry,2012,NA
11851,Wrouver,ios web,Paid,1/7/16,1/7/16,1/10/16,BMW,5-series,2012,1/15/16
11852,Strark,android web,Referral,1/12/16,1/17/16,1/20/16,Toyota,Prius,2015,1/24/16
11853,Berton,,Referral,1/1/16,NA,NA,,,NA,NA
11854,Strark,android web,Referral,1/17/16,1/20/16,1/27/16,Honda,Accord,2005,NA
11855,Berton,ios web,Referral,1/13/16,1/14/16,1/31/16,Nissan,Altima,2015,NA
11856,Berton,ios web,Paid,1/6/16,1/15/16,NA,,,NA,NA
11857,Wrouver,mac,Paid,1/8/16,NA,NA,,,NA,NA
11858,Berton,android web,Referral,1/4/16,2/16/16,NA,,,NA,NA
11859,Wrouver,windows,Paid,1/26/16,1/28/16,2/18/16,Toyota,Corolla,2016,NA
11860,Berton,ios web,Referral,1/11/16,NA,NA,,,NA,NA
11861,Strark,mac,Organic,1/12/16,1/14/16,1/16/16,Toyota,Prius V,2007,1/25/16
11862,Berton,android web,Paid,1/19/16,1/22/16,NA,,,NA,NA
11863,Strark,,Referral,1/10/16,NA,NA,,,NA,NA
11864,Berton,ios web,Organic,1/24/16,1/26/16,NA,,,NA,NA
11865,Berton,ios web,Organic,1/3/16,1/6/16,NA,,,NA,NA
11866,Strark,windows,Referral,1/28/16,2/2/16,NA,,,NA,NA
11867,Strark,windows,Organic,1/1/16,NA,NA,,,NA,NA
11868,Berton,ios web,Paid,1/21/16,NA,NA,,,NA,NA
11869,Strark,,Referral,1/10/16,1/15/16,NA,,,NA,NA
11870,Berton,android web,Organic,1/4/16,1/16/16,1/17/16,Honda,Accord,2006,NA
11871,Berton,windows,Paid,1/13/16,1/29/16,1/31/16,Chevrolet,Silverado 1500,2008,NA
11872,Strark,ios web,Referral,1/23/16,2/2/16,2/24/16,Nissan,Altima,2015,NA
11873,Wrouver,,Organic,1/21/16,1/21/16,NA,,,NA,NA
11874,Strark,android web,Paid,1/18/16,1/21/16,1/21/16,Toyota,Corolla,2016,2/3/16
11875,Strark,android web,Paid,1/7/16,1/10/16,NA,,,NA,NA
11876,Strark,mac,Paid,1/14/16,1/17/16,1/19/16,GMC,Sierra 1500,2014,1/24/16
11877,Strark,android web,Referral,1/17/16,1/18/16,1/28/16,Nissan,Juke,2016,NA
11878,Strark,windows,Paid,1/19/16,1/23/16,NA,,,NA,NA
11879,Strark,android web,Paid,1/22/16,2/16/16,NA,,,NA,NA
11880,Strark,android web,Referral,1/4/16,2/11/16,NA,,,NA,NA
11881,Strark,ios web,Paid,1/30/16,2/4/16,NA,,,NA,NA
11882,Berton,ios web,Paid,1/22/16,NA,NA,,,NA,NA
11883,Strark,,Referral,1/10/16,NA,NA,,,NA,NA
11884,Wrouver,windows,Organic,1/29/16,1/31/16,NA,,,NA,NA
11885,Strark,mac,Organic,1/25/16,1/25/16,NA,,,NA,NA
11886,Strark,windows,Paid,1/5/16,1/11/16,NA,,,NA,NA
11887,Strark,android web,Paid,1/22/16,NA,NA,,,NA,NA
11888,Berton,android web,Paid,1/18/16,1/23/16,NA,,,NA,NA
11889,Berton,ios web,Organic,1/26/16,2/2/16,NA,,,NA,NA
11890,Strark,,Referral,1/2/16,NA,NA,,,NA,NA
11891,Berton,windows,Referral,1/28/16,2/4/16,2/17/16,Chevrolet,Cruze,2016,2/25/16
11892,Strark,mac,Paid,1/30/16,2/17/16,2/19/16,BMW,3-series,2014,NA
11893,Wrouver,ios web,Organic,1/18/16,NA,NA,,,NA,NA
11894,Berton,ios web,Paid,1/4/16,NA,NA,,,NA,NA
11895,Berton,ios web,Paid,1/15/16,NA,NA,,,NA,NA
11896,Berton,,Referral,1/3/16,NA,NA,,,NA,NA
11897,Strark,ios web,Paid,1/28/16,1/30/16,NA,,,NA,NA
11898,Wrouver,mac,Paid,1/22/16,1/23/16,1/29/16,Hyundai,Santa Fe,2016,NA
11899,Strark,mac,Organic,1/7/16,1/7/16,1/11/16,Jeep,Grand Cherokee,2015,1/26/16
11900,Berton,android web,Paid,1/10/16,1/14/16,NA,,,NA,NA
11901,Strark,,Referral,1/4/16,NA,NA,,,NA,NA
11902,Strark,mac,Paid,1/19/16,NA,NA,,,NA,NA
11903,Strark,android web,Referral,1/18/16,NA,NA,,,NA,NA
11904,Strark,other,Organic,1/9/16,NA,NA,,,NA,NA
11905,Berton,mac,Organic,1/6/16,1/7/16,NA,,,NA,NA
11906,Strark,ios web,Paid,1/18/16,1/26/16,2/27/16,Honda,Accord,2012,NA
11907,Strark,android web,Referral,1/26/16,NA,NA,,,NA,NA
11908,Strark,ios web,Paid,1/22/16,NA,NA,,,NA,NA
11909,Strark,ios web,Paid,1/3/16,NA,NA,,,NA,NA
11910,Strark,ios web,Referral,1/4/16,1/4/16,1/4/16,BMW,3-series,2011,1/4/16
11911,Strark,android web,Paid,1/3/16,1/11/16,2/6/16,Toyota,Corolla,2009,NA
11912,Berton,android web,Referral,1/10/16,1/25/16,NA,,,NA,NA
11913,Berton,ios web,Paid,1/5/16,NA,NA,,,NA,NA
11914,Berton,mac,Paid,1/5/16,1/5/16,1/6/16,Acura,TL,2005,1/8/16
11915,Strark,windows,Referral,1/27/16,1/30/16,1/30/16,Toyota,Prius V,2009,2/8/16
11916,Berton,other,Organic,1/4/16,2/14/16,NA,,,NA,NA
11917,Strark,android web,Paid,1/28/16,2/11/16,NA,,,NA,NA
11918,Strark,android web,Organic,1/16/16,NA,NA,,,NA,NA
11919,Berton,ios web,Referral,1/9/16,1/12/16,1/20/16,Nissan,Altima,2015,1/26/16
11920,Berton,ios web,Paid,1/14/16,1/16/16,NA,,,NA,NA
11921,Berton,ios web,Paid,1/1/16,NA,NA,,,NA,NA
11922,Wrouver,android web,Paid,1/20/16,2/11/16,NA,,,NA,NA
11923,Berton,ios web,Paid,1/19/16,1/24/16,NA,,,NA,NA
11924,Strark,ios web,Paid,1/17/16,NA,NA,,,NA,NA
11925,Berton,mac,Organic,1/6/16,NA,NA,,,NA,NA
11926,Berton,windows,Referral,1/20/16,1/27/16,NA,,,NA,NA
11927,Strark,ios web,Referral,1/21/16,1/24/16,NA,,,NA,NA
11928,Strark,ios web,Paid,1/24/16,1/28/16,2/22/16,Honda,CR-V,2003,NA
11929,Berton,windows,Organic,1/13/16,1/30/16,NA,,,NA,NA
11930,Wrouver,windows,Paid,1/13/16,1/17/16,1/27/16,Mazda,MAZDA3,2010,NA
11931,Berton,ios web,Paid,1/17/16,1/19/16,NA,,,NA,NA
11932,Berton,ios web,Referral,1/3/16,2/13/16,2/14/16,Toyota,Sienna,2005,NA
11933,Strark,,Organic,1/21/16,2/23/16,NA,,,NA,NA
11934,Strark,android web,Paid,1/25/16,NA,NA,,,NA,NA
11935,Strark,android web,Paid,1/14/16,1/16/16,NA,,,NA,NA
11936,Strark,ios web,Referral,1/3/16,NA,NA,,,NA,NA
11937,Berton,ios web,Referral,1/27/16,1/29/16,NA,,,NA,NA
11938,Strark,ios web,Organic,1/26/16,NA,NA,,,NA,NA
11939,Berton,ios web,Organic,1/12/16,1/23/16,NA,,,NA,NA
11940,Berton,android web,Paid,1/17/16,1/27/16,2/8/16,Nissan,Versa,2015,NA
11941,Strark,android web,Paid,1/7/16,NA,NA,,,NA,NA
11942,Berton,windows,Referral,1/1/16,1/11/16,NA,,,NA,NA
11943,Berton,ios web,Referral,1/13/16,1/27/16,2/14/16,Toyota,Yaris,2008,NA
11944,Strark,,Referral,1/21/16,NA,NA,,,NA,NA
11945,Strark,ios web,Organic,1/1/16,2/1/16,NA,,,NA,NA
11946,Strark,ios web,Referral,1/18/16,NA,NA,,,NA,NA
11947,Wrouver,windows,Organic,1/23/16,1/27/16,NA,,,NA,NA
11948,Strark,android web,Organic,1/4/16,1/10/16,NA,,,NA,NA
11949,Wrouver,android web,Organic,1/21/16,NA,NA,,,NA,NA
11950,Berton,ios web,Referral,1/28/16,2/6/16,NA,,,NA,NA
11951,Strark,windows,Organic,1/21/16,1/22/16,NA,,,NA,NA
11952,Strark,ios web,Referral,1/16/16,1/30/16,NA,,,NA,NA
11953,Berton,android web,Organic,1/11/16,NA,NA,,,NA,NA
11954,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
11955,Berton,mac,Referral,1/18/16,1/18/16,1/18/16,Toyota,Corolla,2016,1/24/16
11956,Berton,android web,Paid,1/25/16,1/25/16,NA,,,NA,NA
11957,Strark,mac,Paid,1/8/16,1/8/16,1/10/16,Hyundai,Elantra,2012,1/12/16
11958,Strark,windows,Referral,1/17/16,1/17/16,2/3/16,Toyota,Prius V,2016,NA
11959,Strark,other,Paid,1/19/16,2/19/16,NA,,,NA,NA
11960,Strark,android web,Paid,1/18/16,NA,NA,,,NA,NA
11961,Berton,ios web,Referral,1/18/16,1/21/16,1/25/16,Honda,Civic,2013,NA
11962,Strark,other,Paid,1/30/16,NA,NA,,,NA,NA
11963,Strark,ios web,Referral,1/11/16,2/17/16,NA,,,NA,NA
11964,Berton,ios web,Organic,1/7/16,1/13/16,NA,,,NA,NA
11965,Strark,ios web,Paid,1/11/16,1/11/16,1/14/16,Toyota,Prius,2006,1/14/16
11966,Berton,mac,Referral,1/28/16,2/13/16,2/17/16,Saturn,VUE,2008,2/26/16
11967,Strark,ios web,Referral,1/24/16,1/27/16,2/7/16,Honda,Civic,2010,2/12/16
11968,Strark,other,Referral,1/22/16,NA,NA,,,NA,NA
11969,Strark,mac,Referral,1/2/16,1/15/16,1/16/16,Ford,Taurus X,2003,1/15/16
11970,Strark,windows,Organic,1/4/16,NA,NA,,,NA,NA
11971,Strark,android web,Paid,1/3/16,1/16/16,NA,,,NA,NA
11972,Berton,mac,Paid,1/16/16,NA,NA,,,NA,NA
11973,Strark,ios web,Paid,1/23/16,NA,NA,,,NA,NA
11974,Berton,ios web,Paid,1/11/16,NA,NA,,,NA,NA
11975,Strark,android web,Paid,1/28/16,2/13/16,NA,,,NA,NA
11976,Strark,ios web,Referral,1/18/16,1/21/16,2/22/16,Kia,Optima,2016,NA
11977,Berton,ios web,Organic,1/19/16,2/2/16,NA,,,NA,NA
11978,Strark,ios web,Referral,1/12/16,2/18/16,2/25/16,Toyota,Prius C,2016,NA
11979,Strark,ios web,Paid,1/17/16,1/26/16,NA,,,NA,NA
11980,Strark,,Organic,1/28/16,2/10/16,NA,,,NA,NA
11981,Strark,mac,Paid,1/4/16,1/7/16,NA,,,NA,NA
11982,Berton,ios web,Paid,1/9/16,1/9/16,NA,,,NA,NA
11983,Berton,android web,Organic,1/26/16,NA,NA,,,NA,NA
11984,Berton,ios web,Paid,1/7/16,1/9/16,NA,,,NA,NA
11985,Strark,ios web,Referral,1/8/16,1/14/16,1/14/16,Nissan,Sentra,2014,1/21/16
11986,Strark,mac,Referral,1/20/16,NA,NA,,,NA,NA
11987,Strark,,Referral,1/23/16,NA,NA,,,NA,NA
11988,Strark,ios web,Paid,1/5/16,1/5/16,1/5/16,Jeep,Commander,2010,1/28/16
11989,Strark,windows,Paid,1/3/16,1/20/16,NA,,,NA,NA
11990,Strark,windows,Referral,1/9/16,1/16/16,1/16/16,Toyota,Prius,2008,2/3/16
11991,Berton,ios web,Referral,1/15/16,2/3/16,NA,,,NA,NA
11992,Strark,mac,Organic,1/4/16,1/15/16,NA,,,NA,NA
11993,Strark,windows,Referral,1/11/16,2/5/16,NA,,,NA,NA
11994,Strark,ios web,Paid,1/21/16,NA,NA,,,NA,NA
11995,Strark,android web,Paid,1/4/16,NA,NA,,,NA,NA
11996,Wrouver,windows,Referral,1/6/16,NA,NA,,,NA,NA
11997,Berton,ios web,Referral,1/18/16,1/18/16,NA,,,NA,NA
11998,Berton,ios web,Referral,1/2/16,1/7/16,1/7/16,Honda,Civic,2008,1/7/16
11999,Wrouver,mac,Organic,1/27/16,2/5/16,NA,,,NA,NA
12000,Berton,other,Paid,1/18/16,1/20/16,1/24/16,Nissan,Altima,2005,1/28/16
12001,Berton,ios web,Referral,1/3/16,1/21/16,NA,,,NA,NA
12002,Berton,mac,Paid,1/18/16,NA,NA,,,NA,NA
12003,Berton,mac,Organic,1/7/16,1/7/16,1/7/16,Mazda,MAZDA6,2016,1/9/16
12004,Berton,ios web,Paid,1/15/16,2/14/16,NA,,,NA,NA
12005,Strark,windows,Paid,1/7/16,NA,NA,,,NA,NA
12006,Strark,android web,Referral,1/7/16,1/30/16,NA,,,NA,NA
12007,Strark,ios web,Organic,1/22/16,1/29/16,NA,,,NA,NA
12008,Strark,android web,Referral,1/22/16,1/28/16,2/12/16,Toyota,RAV4,2015,2/13/16
12009,Berton,mac,Referral,1/27/16,2/5/16,NA,,,NA,NA
12010,Wrouver,ios web,Paid,1/27/16,2/21/16,NA,,,NA,NA
12011,Strark,android web,Referral,1/15/16,2/14/16,NA,,,NA,NA
12012,Strark,android web,Organic,1/1/16,1/6/16,NA,,,NA,NA
12013,Wrouver,android web,Organic,1/28/16,2/16/16,NA,,,NA,NA
12014,Berton,ios web,Referral,1/30/16,1/31/16,2/1/16,Audi,A3,2015,2/5/16
12015,Berton,windows,Referral,1/26/16,1/27/16,NA,,,NA,NA
12016,Strark,,Organic,1/20/16,NA,NA,,,NA,NA
12017,Strark,ios web,Paid,1/21/16,1/25/16,1/25/16,Nissan,Rogue,2008,1/25/16
12018,Strark,windows,Paid,1/11/16,1/16/16,NA,,,NA,NA
12019,Berton,android web,Paid,1/1/16,1/2/16,NA,,,NA,NA
12020,Berton,other,Paid,1/8/16,NA,NA,,,NA,NA
12021,Berton,,Organic,1/28/16,NA,NA,,,NA,NA
12022,Strark,windows,Paid,1/14/16,NA,NA,,,NA,NA
12023,Strark,ios web,Paid,1/11/16,NA,NA,,,NA,NA
12024,Strark,android web,Paid,1/2/16,NA,NA,,,NA,NA
12025,Berton,,Referral,1/4/16,NA,NA,,,NA,NA
12026,Strark,android web,Organic,1/11/16,NA,NA,,,NA,NA
12027,Berton,android web,Referral,1/24/16,NA,NA,,,NA,NA
12028,Strark,android web,Paid,1/2/16,NA,NA,,,NA,NA
12029,Strark,android web,Paid,1/21/16,NA,NA,,,NA,NA
12030,Berton,mac,Paid,1/23/16,NA,NA,,,NA,NA
12031,Berton,android web,Paid,1/10/16,NA,NA,,,NA,NA
12032,Strark,ios web,Organic,1/3/16,NA,NA,,,NA,NA
12033,Strark,android web,Paid,1/16/16,NA,NA,,,NA,NA
12034,Strark,android web,Paid,1/4/16,NA,NA,,,NA,NA
12035,Strark,ios web,Referral,1/10/16,NA,NA,,,NA,NA
12036,Berton,android web,Paid,1/18/16,NA,NA,,,NA,NA
12037,Strark,android web,Organic,1/8/16,NA,NA,,,NA,NA
12038,Berton,other,Paid,1/19/16,NA,NA,,,NA,NA
12039,Strark,android web,Paid,1/21/16,NA,NA,,,NA,NA
12040,Strark,android web,Paid,1/16/16,NA,NA,,,NA,NA
12041,Strark,android web,Referral,1/2/16,NA,NA,,,NA,NA
12042,Berton,windows,Paid,1/1/16,NA,NA,,,NA,NA
12043,Berton,ios web,Paid,1/12/16,NA,NA,,,NA,NA
12044,Strark,ios web,Referral,1/28/16,NA,NA,,,NA,NA
12045,Berton,ios web,Referral,1/10/16,NA,NA,,,NA,NA
12046,Berton,android web,Paid,1/10/16,NA,NA,,,NA,NA
12047,Wrouver,ios web,Paid,1/28/16,NA,NA,,,NA,NA
12048,Berton,android web,Paid,1/3/16,NA,NA,,,NA,NA
12049,Berton,android web,Paid,1/6/16,NA,NA,,,NA,NA
12050,Strark,android web,Paid,1/8/16,NA,NA,,,NA,NA
12051,Strark,android web,Paid,1/11/16,NA,NA,,,NA,NA
12052,Strark,android web,Paid,1/3/16,NA,NA,,,NA,NA
12053,Strark,android web,Organic,1/1/16,NA,NA,,,NA,NA
12054,Strark,ios web,Paid,1/12/16,NA,NA,,,NA,NA
12055,Berton,android web,Paid,1/11/16,NA,NA,,,NA,NA
12056,Berton,ios web,Paid,1/13/16,NA,NA,,,NA,NA
12057,Strark,,Referral,1/3/16,NA,NA,,,NA,NA
12058,Strark,ios web,Paid,1/22/16,NA,NA,,,NA,NA
12059,Strark,,Referral,1/1/16,NA,NA,,,NA,NA
12060,Berton,windows,Paid,1/13/16,NA,NA,,,NA,NA
12061,Strark,windows,Paid,1/13/16,NA,NA,,,NA,NA
12062,Berton,mac,Paid,1/20/16,NA,NA,,,NA,NA
12063,Berton,,Organic,1/24/16,NA,NA,,,NA,NA
12064,Berton,android web,Paid,1/30/16,NA,NA,,,NA,NA
12065,Berton,other,Paid,1/13/16,NA,NA,,,NA,NA
12066,Berton,ios web,Paid,1/14/16,NA,NA,,,NA,NA
12067,Strark,android web,Paid,1/5/16,NA,NA,,,NA,NA
12068,Wrouver,ios web,Paid,1/15/16,NA,NA,,,NA,NA
12069,Strark,ios web,Organic,1/3/16,NA,NA,,,NA,NA
12070,Strark,android web,Paid,1/27/16,NA,NA,,,NA,NA
12071,Berton,,Referral,1/2/16,NA,NA,,,NA,NA
12072,Berton,,Referral,1/1/16,NA,NA,,,NA,NA
